# time  ID  size  fromHost  toHost  TTL  isResponse
70005.0000 M2366 675521 n49 n24 300 N 
70037.0000 M2367 637343 n64 n54 300 N 
70067.0000 M2368 993784 n81 n84 300 N 
70092.0000 M2369 958111 n95 n12 300 N 
70118.0000 M2370 550094 n19 n60 300 N 
70146.0000 M2371 728211 n70 n12 300 N 
70178.0000 M2372 585768 n15 n22 300 N 
70203.0000 M2373 921408 n35 n86 300 N 
70232.0000 M2374 740829 n83 n86 300 N 
70258.0000 M2375 704415 n13 n28 300 N 
70283.0000 M2376 650967 n62 n52 300 N 
70308.0000 M2377 720377 n94 n37 300 N 
70336.0000 M2378 761744 n69 n80 300 N 
70363.0000 M2379 915275 n80 n10 300 N 
70395.0000 M2380 739285 n94 n31 300 N 
70421.0000 M2381 787075 n57 n98 300 N 
70451.0000 M2382 907046 n1 n36 300 N 
70483.0000 M2383 750528 n78 n3 300 N 
70510.0000 M2384 650323 n55 n35 300 N 
70541.0000 M2385 516405 n31 n49 300 N 
70570.0000 M2386 524064 n67 n95 300 N 
70603.0000 M2387 774469 n32 n80 300 N 
70630.0000 M2388 823649 n32 n15 300 N 
70657.0000 M2389 556648 n19 n76 300 N 
70688.0000 M2390 955358 n29 n30 300 N 
70719.0000 M2391 823589 n69 n2 300 N 
70744.0000 M2392 939792 n82 n74 300 N 
70775.0000 M2393 786197 n94 n39 300 N 
70802.0000 M2394 856161 n70 n16 300 N 
70827.0000 M2395 554438 n71 n36 300 N 
70861.0000 M2396 766000 n63 n65 300 N 
70891.0000 M2397 777333 n82 n6 300 N 
70923.0000 M2398 601930 n75 n84 300 N 
70954.0000 M2399 523954 n46 n25 300 N 
70981.0000 M2400 782545 n38 n17 300 N 
71014.0000 M2401 820671 n72 n3 300 N 
71042.0000 M2402 930201 n16 n39 300 N 
71069.0000 M2403 720113 n18 n20 300 N 
71103.0000 M2404 636517 n13 n98 300 N 
71135.0000 M2405 987533 n80 n89 300 N 
71169.0000 M2406 724302 n25 n36 300 N 
71203.0000 M2407 775756 n44 n36 300 N 
71231.0000 M2408 749756 n86 n31 300 N 
71263.0000 M2409 545687 n14 n94 300 N 
71291.0000 M2410 792234 n58 n62 300 N 
71320.0000 M2411 681898 n67 n70 300 N 
71347.0000 M2412 951461 n20 n42 300 N 
71381.0000 M2413 676468 n12 n83 300 N 
71407.0000 M2414 757389 n33 n62 300 N 
71432.0000 M2415 851285 n59 n30 300 N 
71457.0000 M2416 638547 n60 n0 300 N 
71489.0000 M2417 658111 n17 n66 300 N 
71514.0000 M2418 688953 n90 n18 300 N 
71540.0000 M2419 746934 n18 n6 300 N 
71572.0000 M2420 690548 n94 n66 300 N 
71603.0000 M2421 532143 n12 n58 300 N 
71631.0000 M2422 592109 n6 n45 300 N 
71663.0000 M2423 782708 n46 n53 300 N 
71695.0000 M2424 622363 n84 n91 300 N 
71724.0000 M2425 790333 n98 n5 300 N 
71755.0000 M2426 702570 n36 n4 300 N 
71785.0000 M2427 697783 n57 n6 300 N 
71813.0000 M2428 852246 n50 n10 300 N 
71847.0000 M2429 686785 n95 n22 300 N 
71878.0000 M2430 627248 n44 n89 300 N 
71905.0000 M2431 994122 n98 n87 300 N 
71931.0000 M2432 597592 n55 n2 300 N 
71958.0000 M2433 755732 n26 n35 300 N 
71984.0000 M2434 877152 n39 n8 300 N 
72009.0000 M2435 658612 n66 n29 300 N 
72042.0000 M2436 821519 n60 n66 300 N 
72074.0000 M2437 569973 n63 n37 300 N 
72099.0000 M2438 868457 n84 n90 300 N 
72133.0000 M2439 928819 n0 n81 300 N 
72160.0000 M2440 641000 n75 n40 300 N 
72185.0000 M2441 652527 n39 n47 300 N 
72219.0000 M2442 852751 n34 n48 300 N 
72252.0000 M2443 513657 n20 n32 300 N 
72280.0000 M2444 794831 n68 n1 300 N 
72310.0000 M2445 935535 n32 n80 300 N 
72336.0000 M2446 986849 n22 n17 300 N 
72365.0000 M2447 747385 n59 n53 300 N 
72391.0000 M2448 822376 n5 n75 300 N 
72420.0000 M2449 721190 n37 n24 300 N 
72449.0000 M2450 887252 n44 n9 300 N 
72477.0000 M2451 749681 n44 n61 300 N 
72509.0000 M2452 873083 n13 n85 300 N 
72537.0000 M2453 827712 n81 n19 300 N 
72563.0000 M2454 980064 n74 n11 300 N 
72594.0000 M2455 704512 n5 n45 300 N 
72627.0000 M2456 832942 n91 n44 300 N 
72657.0000 M2457 985644 n80 n55 300 N 
72687.0000 M2458 703483 n81 n2 300 N 
72713.0000 M2459 648838 n36 n1 300 N 
72747.0000 M2460 776615 n14 n41 300 N 
72781.0000 M2461 693530 n16 n83 300 N 
72814.0000 M2462 977276 n98 n77 300 N 
72842.0000 M2463 816351 n90 n83 300 N 
72870.0000 M2464 560621 n9 n61 300 N 
72900.0000 M2465 633046 n16 n78 300 N 
72927.0000 M2466 661561 n5 n29 300 N 
72954.0000 M2467 836875 n57 n73 300 N 
72982.0000 M2468 639590 n66 n54 300 N 
73013.0000 M2469 775569 n1 n65 300 N 
73039.0000 M2470 855400 n22 n1 300 N 
73071.0000 M2471 511976 n83 n71 300 N 
73103.0000 M2472 500025 n16 n83 300 N 
73129.0000 M2473 669208 n49 n86 300 N 
73156.0000 M2474 655968 n17 n5 300 N 
73189.0000 M2475 921813 n59 n27 300 N 
73218.0000 M2476 839180 n50 n47 300 N 
73249.0000 M2477 632954 n0 n46 300 N 
73276.0000 M2478 510232 n48 n83 300 N 
73307.0000 M2479 711152 n32 n68 300 N 
73333.0000 M2480 608967 n52 n9 300 N 
73365.0000 M2481 785030 n83 n84 300 N 
73391.0000 M2482 694694 n6 n17 300 N 
73421.0000 M2483 682199 n79 n10 300 N 
73448.0000 M2484 637710 n54 n44 300 N 
73476.0000 M2485 677673 n54 n85 300 N 
73504.0000 M2486 698848 n44 n57 300 N 
73531.0000 M2487 784010 n93 n50 300 N 
73558.0000 M2488 799049 n28 n23 300 N 
73586.0000 M2489 789043 n66 n58 300 N 
73615.0000 M2490 698526 n80 n84 300 N 
73643.0000 M2491 737127 n28 n62 300 N 
73675.0000 M2492 911550 n28 n43 300 N 
73707.0000 M2493 517106 n6 n11 300 N 
73733.0000 M2494 776853 n49 n95 300 N 
73763.0000 M2495 755851 n28 n81 300 N 
73789.0000 M2496 580149 n61 n24 300 N 
73819.0000 M2497 553556 n2 n68 300 N 
73844.0000 M2498 935292 n92 n75 300 N 
73875.0000 M2499 799575 n14 n82 300 N 
73900.0000 M2500 823058 n50 n97 300 N 
73928.0000 M2501 909992 n37 n40 300 N 
73953.0000 M2502 523241 n55 n86 300 N 
73987.0000 M2503 622791 n51 n83 300 N 
74017.0000 M2504 535197 n11 n88 300 N 
74043.0000 M2505 559612 n70 n72 300 N 
74068.0000 M2506 961684 n87 n38 300 N 
74097.0000 M2507 797051 n51 n25 300 N 
74131.0000 M2508 791837 n44 n12 300 N 
74156.0000 M2509 881440 n85 n17 300 N 
74186.0000 M2510 974578 n30 n32 300 N 
74213.0000 M2511 601841 n52 n91 300 N 
74241.0000 M2512 867095 n72 n12 300 N 
74271.0000 M2513 873793 n24 n57 300 N 
74299.0000 M2514 863546 n36 n97 300 N 
74331.0000 M2515 961096 n11 n37 300 N 
74361.0000 M2516 745523 n89 n39 300 N 
74389.0000 M2517 935021 n53 n87 300 N 
74416.0000 M2518 715971 n86 n71 300 N 
74448.0000 M2519 720766 n80 n22 300 N 
74473.0000 M2520 661462 n67 n4 300 N 
74499.0000 M2521 805588 n74 n14 300 N 
74527.0000 M2522 954691 n69 n47 300 N 
74557.0000 M2523 545714 n69 n79 300 N 
74584.0000 M2524 702600 n91 n1 300 N 
74610.0000 M2525 587429 n94 n70 300 N 
74635.0000 M2526 714064 n21 n62 300 N 
74666.0000 M2527 776962 n85 n21 300 N 
74692.0000 M2528 885038 n85 n42 300 N 
74722.0000 M2529 898508 n75 n10 300 N 
74753.0000 M2530 806881 n18 n22 300 N 
74785.0000 M2531 785741 n61 n47 300 N 
74810.0000 M2532 765552 n49 n0 300 N 
74837.0000 M2533 869401 n10 n80 300 N 
74867.0000 M2534 623181 n74 n71 300 N 
74896.0000 M2535 570705 n26 n29 300 N 
74924.0000 M2536 534516 n20 n83 300 N 
74952.0000 M2537 716219 n84 n9 300 N 
74978.0000 M2538 689290 n56 n54 300 N 
75008.0000 M2539 582252 n74 n78 300 N 
75035.0000 M2540 700768 n62 n64 300 N 
75062.0000 M2541 681920 n12 n49 300 N 
75095.0000 M2542 682542 n69 n24 300 N 
75125.0000 M2543 638238 n50 n28 300 N 
75157.0000 M2544 521018 n75 n54 300 N 
75191.0000 M2545 946070 n13 n91 300 N 
75216.0000 M2546 855473 n32 n24 300 N 
75249.0000 M2547 895204 n29 n85 300 N 
75280.0000 M2548 690410 n66 n83 300 N 
75306.0000 M2549 635020 n84 n94 300 N 
75333.0000 M2550 955816 n83 n78 300 N 
75362.0000 M2551 612061 n14 n2 300 N 
75394.0000 M2552 688662 n44 n67 300 N 
75425.0000 M2553 585072 n66 n22 300 N 
75457.0000 M2554 739818 n24 n76 300 N 
75484.0000 M2555 846760 n88 n46 300 N 
75517.0000 M2556 991172 n86 n70 300 N 
75548.0000 M2557 709170 n29 n78 300 N 
75575.0000 M2558 792558 n82 n21 300 N 
75607.0000 M2559 662820 n96 n72 300 N 
75636.0000 M2560 601467 n62 n32 300 N 
75665.0000 M2561 819359 n89 n9 300 N 
75693.0000 M2562 985161 n66 n53 300 N 
75726.0000 M2563 662669 n68 n31 300 N 
75754.0000 M2564 781345 n20 n13 300 N 
75787.0000 M2565 899269 n11 n32 300 N 
75817.0000 M2566 582931 n94 n32 300 N 
75845.0000 M2567 666501 n49 n56 300 N 
75876.0000 M2568 915293 n49 n9 300 N 
75901.0000 M2569 724468 n59 n17 300 N 
75926.0000 M2570 510691 n97 n76 300 N 
75959.0000 M2571 677159 n76 n3 300 N 
75984.0000 M2572 578293 n42 n53 300 N 
76018.0000 M2573 779322 n65 n48 300 N 
76049.0000 M2574 636205 n43 n42 300 N 
76079.0000 M2575 691604 n32 n1 300 N 
76106.0000 M2576 599888 n11 n15 300 N 
76137.0000 M2577 642758 n11 n81 300 N 
76169.0000 M2578 682090 n8 n39 300 N 
76196.0000 M2579 659530 n50 n31 300 N 
76226.0000 M2580 582612 n42 n80 300 N 
76259.0000 M2581 902565 n38 n58 300 N 
76288.0000 M2582 630511 n30 n69 300 N 
76316.0000 M2583 924198 n88 n35 300 N 
76343.0000 M2584 680552 n24 n15 300 N 
76375.0000 M2585 528807 n29 n58 300 N 
76402.0000 M2586 636436 n74 n82 300 N 
76435.0000 M2587 818729 n19 n72 300 N 
76464.0000 M2588 837970 n90 n11 300 N 
76496.0000 M2589 671321 n55 n71 300 N 
76529.0000 M2590 826638 n57 n51 300 N 
76555.0000 M2591 896591 n6 n98 300 N 
76581.0000 M2592 813562 n96 n48 300 N 
76613.0000 M2593 890188 n22 n81 300 N 
76642.0000 M2594 823796 n17 n36 300 N 
76670.0000 M2595 645977 n70 n4 300 N 
76701.0000 M2596 686820 n8 n98 300 N 
76726.0000 M2597 624076 n37 n93 300 N 
76758.0000 M2598 614716 n28 n39 300 N 
76786.0000 M2599 572131 n31 n88 300 N 
76813.0000 M2600 979320 n11 n33 300 N 
76847.0000 M2601 679880 n3 n63 300 N 
76879.0000 M2602 507358 n33 n64 300 N 
76904.0000 M2603 755501 n36 n94 300 N 
76936.0000 M2604 976381 n89 n51 300 N 
76965.0000 M2605 610511 n61 n13 300 N 
76991.0000 M2606 743183 n60 n18 300 N 
77017.0000 M2607 799029 n42 n87 300 N 
77044.0000 M2608 894808 n21 n18 300 N 
77077.0000 M2609 849456 n39 n0 300 N 
77102.0000 M2610 562022 n47 n1 300 N 
77132.0000 M2611 726842 n88 n16 300 N 
77158.0000 M2612 805776 n40 n55 300 N 
77188.0000 M2613 900121 n44 n57 300 N 
77222.0000 M2614 815225 n85 n53 300 N 
77252.0000 M2615 522202 n94 n98 300 N 
77282.0000 M2616 576461 n54 n97 300 N 
77309.0000 M2617 821208 n12 n10 300 N 
77334.0000 M2618 796928 n61 n42 300 N 
77367.0000 M2619 912564 n51 n25 300 N 
77395.0000 M2620 778163 n32 n6 300 N 
77424.0000 M2621 646076 n67 n41 300 N 
77450.0000 M2622 614672 n75 n95 300 N 
77478.0000 M2623 527654 n22 n75 300 N 
77506.0000 M2624 687755 n63 n97 300 N 
77540.0000 M2625 571987 n43 n89 300 N 
77571.0000 M2626 961985 n2 n58 300 N 
77604.0000 M2627 682126 n24 n70 300 N 
77638.0000 M2628 859418 n98 n58 300 N 
77670.0000 M2629 864428 n61 n53 300 N 
77695.0000 M2630 535847 n29 n91 300 N 
77721.0000 M2631 797708 n9 n47 300 N 
77747.0000 M2632 504518 n76 n4 300 N 
77779.0000 M2633 668694 n23 n91 300 N 
77805.0000 M2634 860091 n65 n64 300 N 
77830.0000 M2635 745629 n16 n64 300 N 
77859.0000 M2636 807223 n48 n71 300 N 
77892.0000 M2637 703167 n94 n58 300 N 
77923.0000 M2638 973683 n12 n61 300 N 
77955.0000 M2639 513249 n17 n50 300 N 
77982.0000 M2640 583186 n1 n68 300 N 
78013.0000 M2641 980885 n24 n30 300 N 
78038.0000 M2642 610660 n67 n88 300 N 
78063.0000 M2643 799253 n2 n84 300 N 
78088.0000 M2644 706719 n98 n93 300 N 
78118.0000 M2645 742951 n23 n21 300 N 
78147.0000 M2646 752390 n42 n71 300 N 
78172.0000 M2647 519640 n79 n42 300 N 
78197.0000 M2648 661252 n23 n59 300 N 
78226.0000 M2649 812323 n95 n12 300 N 
78259.0000 M2650 502479 n94 n23 300 N 
78287.0000 M2651 750570 n82 n46 300 N 
78316.0000 M2652 962087 n53 n12 300 N 
78345.0000 M2653 620408 n75 n57 300 N 
78372.0000 M2654 547094 n27 n90 300 N 
78406.0000 M2655 586823 n69 n30 300 N 
78432.0000 M2656 629839 n66 n82 300 N 
78458.0000 M2657 611541 n60 n71 300 N 
78486.0000 M2658 530576 n60 n63 300 N 
78515.0000 M2659 945423 n54 n96 300 N 
78542.0000 M2660 992802 n82 n62 300 N 
78573.0000 M2661 617704 n77 n17 300 N 
78599.0000 M2662 762261 n52 n39 300 N 
78632.0000 M2663 567680 n2 n86 300 N 
78659.0000 M2664 967399 n39 n61 300 N 
78693.0000 M2665 666751 n91 n51 300 N 
78723.0000 M2666 538779 n48 n25 300 N 
78753.0000 M2667 745752 n17 n74 300 N 
78779.0000 M2668 885828 n47 n10 300 N 
78807.0000 M2669 574665 n94 n48 300 N 
78835.0000 M2670 968505 n26 n95 300 N 
78864.0000 M2671 850583 n32 n63 300 N 
78891.0000 M2672 516608 n55 n74 300 N 
78916.0000 M2673 977876 n69 n98 300 N 
78948.0000 M2674 997221 n66 n55 300 N 
78974.0000 M2675 690747 n59 n16 300 N 
79005.0000 M2676 703425 n39 n60 300 N 
79034.0000 M2677 914351 n52 n60 300 N 
79068.0000 M2678 926997 n61 n38 300 N 
79100.0000 M2679 742913 n5 n7 300 N 
79133.0000 M2680 738734 n16 n49 300 N 
79165.0000 M2681 982121 n46 n67 300 N 
79199.0000 M2682 885536 n8 n14 300 N 
79230.0000 M2683 607050 n81 n0 300 N 
79255.0000 M2684 795949 n59 n71 300 N 
79287.0000 M2685 778608 n51 n16 300 N 
79318.0000 M2686 861565 n24 n4 300 N 
79351.0000 M2687 566994 n49 n70 300 N 
79384.0000 M2688 507429 n92 n28 300 N 
79410.0000 M2689 989362 n83 n71 300 N 
79436.0000 M2690 776418 n94 n69 300 N 
79464.0000 M2691 655129 n31 n48 300 N 
79495.0000 M2692 704860 n94 n89 300 N 
79520.0000 M2693 940574 n55 n30 300 N 
79554.0000 M2694 596390 n17 n12 300 N 
79580.0000 M2695 768766 n71 n20 300 N 
79612.0000 M2696 667418 n66 n81 300 N 
79643.0000 M2697 987426 n80 n39 300 N 
79668.0000 M2698 910398 n38 n36 300 N 
79693.0000 M2699 906462 n41 n68 300 N 
79727.0000 M2700 652483 n54 n71 300 N 
79760.0000 M2701 696365 n91 n35 300 N 
79786.0000 M2702 843266 n36 n89 300 N 
79814.0000 M2703 738872 n80 n46 300 N 
79848.0000 M2704 730719 n46 n86 300 N 
79876.0000 M2705 673550 n0 n2 300 N 
79901.0000 M2706 634504 n92 n46 300 N 
79930.0000 M2707 807819 n83 n45 300 N 
79963.0000 M2708 556565 n13 n45 300 N 
79991.0000 M2709 648178 n17 n2 300 N 
80017.0000 M2710 740007 n50 n64 300 N 
80044.0000 M2711 613781 n92 n63 300 N 
80078.0000 M2712 821418 n69 n73 300 N 
80109.0000 M2713 806665 n67 n89 300 N 
80142.0000 M2714 652276 n19 n63 300 N 
80170.0000 M2715 790836 n45 n89 300 N 
80197.0000 M2716 680646 n76 n57 300 N 
80226.0000 M2717 982913 n88 n49 300 N 
80255.0000 M2718 800039 n53 n61 300 N 
80286.0000 M2719 772968 n96 n12 300 N 
80316.0000 M2720 774318 n77 n17 300 N 
80350.0000 M2721 785865 n68 n75 300 N 
80380.0000 M2722 801175 n27 n8 300 N 
80414.0000 M2723 605166 n6 n18 300 N 
80447.0000 M2724 776522 n87 n43 300 N 
80475.0000 M2725 913294 n6 n31 300 N 
80508.0000 M2726 900568 n52 n63 300 N 
80540.0000 M2727 832486 n76 n60 300 N 
80569.0000 M2728 949439 n53 n97 300 N 
80599.0000 M2729 680512 n39 n17 300 N 
80630.0000 M2730 510531 n47 n59 300 N 
80657.0000 M2731 911373 n39 n93 300 N 
80685.0000 M2732 862517 n47 n4 300 N 
80717.0000 M2733 908844 n63 n75 300 N 
80742.0000 M2734 714637 n25 n84 300 N 
80776.0000 M2735 867299 n5 n2 300 N 
80810.0000 M2736 749457 n59 n24 300 N 
80841.0000 M2737 790306 n28 n40 300 N 
80875.0000 M2738 819598 n85 n43 300 N 
80904.0000 M2739 548357 n20 n3 300 N 
80931.0000 M2740 961147 n59 n87 300 N 
80958.0000 M2741 974896 n67 n14 300 N 
80983.0000 M2742 730811 n5 n98 300 N 
81012.0000 M2743 597298 n98 n45 300 N 
81038.0000 M2744 754873 n31 n9 300 N 
81068.0000 M2745 755108 n61 n24 300 N 
81101.0000 M2746 674251 n78 n2 300 N 
81127.0000 M2747 560521 n46 n95 300 N 
81153.0000 M2748 636113 n15 n0 300 N 
81184.0000 M2749 623342 n62 n75 300 N 
81218.0000 M2750 700404 n34 n78 300 N 
81249.0000 M2751 802088 n33 n18 300 N 
81275.0000 M2752 660233 n44 n12 300 N 
81308.0000 M2753 694714 n92 n33 300 N 
81335.0000 M2754 685678 n58 n59 300 N 
81369.0000 M2755 513934 n73 n61 300 N 
81403.0000 M2756 759753 n84 n1 300 N 
81431.0000 M2757 522233 n31 n58 300 N 
81463.0000 M2758 688686 n58 n93 300 N 
81497.0000 M2759 748505 n25 n42 300 N 
81526.0000 M2760 860791 n84 n41 300 N 
81556.0000 M2761 980152 n38 n52 300 N 
81589.0000 M2762 618667 n12 n55 300 N 
81614.0000 M2763 843304 n73 n46 300 N 
81639.0000 M2764 694297 n54 n20 300 N 
81673.0000 M2765 804422 n91 n72 300 N 
81705.0000 M2766 504571 n84 n29 300 N 
81733.0000 M2767 683384 n66 n32 300 N 
81761.0000 M2768 693046 n59 n5 300 N 
81786.0000 M2769 822353 n98 n55 300 N 
81813.0000 M2770 939990 n43 n79 300 N 
81839.0000 M2771 651466 n85 n46 300 N 
81865.0000 M2772 752628 n67 n98 300 N 
81896.0000 M2773 989640 n69 n45 300 N 
81930.0000 M2774 734289 n68 n51 300 N 
81962.0000 M2775 617051 n52 n75 300 N 
81992.0000 M2776 923834 n9 n43 300 N 
82020.0000 M2777 655866 n82 n91 300 N 
82047.0000 M2778 694500 n35 n81 300 N 
82080.0000 M2779 572393 n97 n9 300 N 
82105.0000 M2780 958382 n14 n12 300 N 
82134.0000 M2781 631028 n82 n19 300 N 
82167.0000 M2782 800707 n71 n92 300 N 
82195.0000 M2783 943123 n28 n24 300 N 
82221.0000 M2784 860599 n79 n98 300 N 
82246.0000 M2785 856294 n91 n2 300 N 
82272.0000 M2786 646983 n20 n76 300 N 
82301.0000 M2787 955896 n37 n16 300 N 
82334.0000 M2788 708075 n25 n4 300 N 
82368.0000 M2789 788588 n2 n20 300 N 
82399.0000 M2790 610778 n78 n29 300 N 
82424.0000 M2791 545586 n58 n68 300 N 
82452.0000 M2792 999575 n65 n47 300 N 
82485.0000 M2793 836020 n42 n91 300 N 
82517.0000 M2794 650845 n21 n43 300 N 
82551.0000 M2795 893844 n95 n44 300 N 
82577.0000 M2796 713959 n50 n39 300 N 
82606.0000 M2797 710326 n8 n70 300 N 
82636.0000 M2798 984178 n7 n31 300 N 
82670.0000 M2799 622689 n84 n12 300 N 
82702.0000 M2800 937919 n84 n10 300 N 
82729.0000 M2801 681630 n47 n57 300 N 
82763.0000 M2802 739886 n81 n36 300 N 
82789.0000 M2803 922647 n87 n3 300 N 
82820.0000 M2804 588739 n12 n25 300 N 
82846.0000 M2805 904409 n53 n57 300 N 
82876.0000 M2806 787876 n28 n16 300 N 
82910.0000 M2807 968114 n1 n38 300 N 
82939.0000 M2808 937080 n6 n13 300 N 
82966.0000 M2809 790419 n8 n77 300 N 
82998.0000 M2810 580649 n1 n24 300 N 
83028.0000 M2811 647118 n57 n60 300 N 
83055.0000 M2812 861602 n35 n42 300 N 
83087.0000 M2813 824440 n44 n49 300 N 
83116.0000 M2814 859922 n91 n33 300 N 
83143.0000 M2815 683144 n68 n36 300 N 
83176.0000 M2816 606567 n10 n64 300 N 
83206.0000 M2817 726486 n67 n86 300 N 
83240.0000 M2818 918323 n18 n61 300 N 
83266.0000 M2819 651644 n50 n89 300 N 
83292.0000 M2820 880682 n18 n86 300 N 
83321.0000 M2821 921816 n16 n38 300 N 
83347.0000 M2822 928257 n12 n59 300 N 
83379.0000 M2823 689927 n91 n19 300 N 
83411.0000 M2824 712048 n85 n51 300 N 
83439.0000 M2825 709515 n52 n94 300 N 
83469.0000 M2826 547985 n14 n3 300 N 
83499.0000 M2827 693926 n11 n10 300 N 
83527.0000 M2828 557534 n48 n54 300 N 
83559.0000 M2829 891292 n64 n81 300 N 
83590.0000 M2830 542486 n69 n1 300 N 
83620.0000 M2831 927892 n79 n3 300 N 
83651.0000 M2832 954071 n81 n42 300 N 
83685.0000 M2833 565399 n20 n13 300 N 
83710.0000 M2834 658405 n2 n33 300 N 
83741.0000 M2835 745871 n25 n69 300 N 
83773.0000 M2836 952034 n96 n14 300 N 
83803.0000 M2837 745769 n34 n42 300 N 
83835.0000 M2838 945043 n59 n12 300 N 
83867.0000 M2839 511059 n18 n32 300 N 
83895.0000 M2840 794593 n0 n73 300 N 
83921.0000 M2841 654974 n16 n51 300 N 
83954.0000 M2842 937108 n34 n11 300 N 
83981.0000 M2843 751836 n35 n23 300 N 
84009.0000 M2844 923161 n51 n93 300 N 
84039.0000 M2845 936322 n92 n65 300 N 
84070.0000 M2846 731134 n52 n48 300 N 
84097.0000 M2847 686183 n29 n42 300 N 
84126.0000 M2848 883824 n53 n66 300 N 
84151.0000 M2849 777411 n78 n87 300 N 
84185.0000 M2850 949571 n82 n60 300 N 
84214.0000 M2851 624016 n79 n11 300 N 
84239.0000 M2852 636553 n31 n76 300 N 
84272.0000 M2853 752396 n67 n64 300 N 
84304.0000 M2854 948057 n21 n51 300 N 
84338.0000 M2855 637333 n39 n66 300 N 
84364.0000 M2856 534889 n97 n16 300 N 
84391.0000 M2857 780650 n47 n95 300 N 
84416.0000 M2858 697908 n91 n68 300 N 
84442.0000 M2859 971536 n98 n20 300 N 
84470.0000 M2860 588885 n38 n2 300 N 
84499.0000 M2861 799946 n65 n34 300 N 
84528.0000 M2862 581418 n71 n70 300 N 
84561.0000 M2863 656704 n31 n89 300 N 
84590.0000 M2864 782449 n9 n29 300 N 
84616.0000 M2865 679193 n4 n62 300 N 
84643.0000 M2866 584525 n41 n55 300 N 
84674.0000 M2867 984928 n77 n58 300 N 
84706.0000 M2868 554433 n0 n72 300 N 
84731.0000 M2869 792449 n49 n69 300 N 
84762.0000 M2870 849907 n32 n8 300 N 
84787.0000 M2871 759980 n10 n53 300 N 
84820.0000 M2872 603594 n26 n30 300 N 
84851.0000 M2873 586481 n27 n59 300 N 
84883.0000 M2874 555248 n78 n28 300 N 
84915.0000 M2875 717827 n44 n9 300 N 
84944.0000 M2876 950353 n32 n67 300 N 
84976.0000 M2877 690933 n2 n17 300 N 
85006.0000 M2878 615898 n62 n7 300 N 
85035.0000 M2879 955359 n50 n92 300 N 
85068.0000 M2880 993786 n53 n6 300 N 
85098.0000 M2881 612505 n79 n77 300 N 
85125.0000 M2882 967555 n34 n14 300 N 
85151.0000 M2883 958653 n5 n77 300 N 
85183.0000 M2884 722249 n12 n63 300 N 
85212.0000 M2885 549321 n56 n49 300 N 
85242.0000 M2886 842977 n12 n57 300 N 
85272.0000 M2887 620634 n55 n23 300 N 
85301.0000 M2888 884931 n18 n28 300 N 
85327.0000 M2889 896114 n11 n61 300 N 
85359.0000 M2890 818153 n35 n80 300 N 
85388.0000 M2891 868691 n33 n47 300 N 
85421.0000 M2892 664813 n44 n64 300 N 
85448.0000 M2893 881761 n7 n46 300 N 
85481.0000 M2894 767406 n94 n52 300 N 
85512.0000 M2895 517604 n96 n78 300 N 
85538.0000 M2896 983915 n6 n18 300 N 
85569.0000 M2897 971747 n88 n70 300 N 
85597.0000 M2898 679301 n87 n34 300 N 
85628.0000 M2899 857321 n13 n20 300 N 
85659.0000 M2900 566529 n72 n43 300 N 
85689.0000 M2901 849731 n69 n90 300 N 
85714.0000 M2902 747332 n24 n57 300 N 
85746.0000 M2903 835675 n80 n64 300 N 
85772.0000 M2904 594849 n79 n4 300 N 
85801.0000 M2905 642490 n49 n97 300 N 
85827.0000 M2906 640797 n3 n56 300 N 
85856.0000 M2907 667082 n47 n5 300 N 
85888.0000 M2908 845668 n69 n93 300 N 
85920.0000 M2909 753772 n14 n88 300 N 
85953.0000 M2910 928379 n24 n74 300 N 
85987.0000 M2911 653019 n69 n40 300 N 
86020.0000 M2912 859363 n70 n78 300 N 
86045.0000 M2913 763245 n47 n6 300 N 
86078.0000 M2914 602165 n96 n19 300 N 
86108.0000 M2915 726000 n63 n76 300 N 
86136.0000 M2916 937351 n78 n52 300 N 
86166.0000 M2917 734798 n29 n97 300 N 
86191.0000 M2918 908453 n35 n27 300 N 
86224.0000 M2919 545803 n58 n82 300 N 
86249.0000 M2920 838330 n55 n82 300 N 
86276.0000 M2921 507363 n6 n32 300 N 
86304.0000 M2922 892967 n58 n3 300 N 
86337.0000 M2923 560143 n18 n12 300 N 
86371.0000 M2924 683400 n16 n34 300 N 
86396.0000 M2925 953118 n93 n19 300 N 
86421.0000 M2926 579156 n70 n71 300 N 
86454.0000 M2927 735326 n53 n85 300 N 
86487.0000 M2928 796283 n0 n41 300 N 
86514.0000 M2929 727026 n20 n97 300 N 
86547.0000 M2930 741607 n87 n13 300 N 
86579.0000 M2931 577210 n82 n19 300 N 
86608.0000 M2932 834781 n97 n1 300 N 
86642.0000 M2933 968816 n1 n54 300 N 
86670.0000 M2934 948219 n23 n75 300 N 
86695.0000 M2935 515463 n2 n86 300 N 
86720.0000 M2936 907801 n19 n50 300 N 
86745.0000 M2937 995116 n79 n67 300 N 
86773.0000 M2938 971690 n48 n21 300 N 
86799.0000 M2939 849735 n76 n96 300 N 
86824.0000 M2940 899802 n94 n42 300 N 
86850.0000 M2941 635608 n82 n50 300 N 
86875.0000 M2942 936751 n32 n62 300 N 
86904.0000 M2943 687036 n95 n0 300 N 
86933.0000 M2944 684105 n3 n21 300 N 
86959.0000 M2945 623558 n58 n85 300 N 
86989.0000 M2946 947395 n71 n37 300 N 
87019.0000 M2947 925224 n75 n28 300 N 
